,file_path,target,embedding
6285,albums\pop\398e0153-1af0-4052-a78d-d0120e80bc48.png,pop,[0.       0.       0.       ... 0.       8.310867 0.      ]
6286,albums\pop\398e1dd1-36c2-45f3-9b14-60225903ca35.png,pop,[40.320625  0.        0.       ...  0.       63.63582   0.      ]
6287,albums\pop\39f22fc5-9a6e-4578-b407-48b2cbb2dbf1.png,pop,[ 0.        0.        0.       ... 13.923506  0.        0.      ]
6288,albums\pop\3ab88925-92ec-4ed0-a1eb-a2bf887d162d.png,pop,[0.        0.        0.        ... 0.        0.        4.3599515]
6289,albums\pop\3ad25a36-8eda-3abd-ab57-b1db6cbfe0e7.png,pop,[0.       0.       0.       ... 0.       0.       7.867995]
6290,albums\pop\3adda1ad-a54b-4b06-98c4-f4bf0a185351.png,pop,[0. 0. 0. ... 0. 0. 0.]
6291,albums\pop\3b7cf603-edd9-49c4-a3c7-385a67bb36e7.png,pop,[0. 0. 0. ... 0. 0. 0.]
6292,albums\pop\3bc43105-9f72-4fe8-8eb8-ff089c0fc8af.png,pop,[0. 0. 0. ... 0. 0. 0.]
6293,albums\pop\3c7a489b-738c-4667-9d5d-6d7504165f98.png,pop,[0.        0.        0.        ... 0.        0.        0.0140236]
6294,albums\pop\3c8c5db9-0299-47fb-b107-e1d0f15ff7c9.png,pop,[0. 0. 0. ... 0. 0. 0.]
6295,albums\pop\3d672075-3380-4000-a3d5-779a494427c1.png,pop,[0. 0. 0. ... 0. 0. 0.]
6296,albums\pop\3d94a9c4-6ab9-45cf-8535-dcb06bfea895.png,pop,[ 0.        0.        0.       ...  0.       21.767574  0.      ]
6297,albums\pop\3da56bd4-bdb4-4da0-acd5-b4c66e1f42d4.png,pop,"[  0.          0.          0.        ...   0.1987082 107.25691
   0.       ]"
6298,albums\pop\3dc29620-d02e-49cc-8a8f-3eb0916dcf4a.png,pop,[0.        0.        0.        ... 0.        1.5724282 0.       ]
6299,albums\pop\3dcdb890-f8d1-460f-93cd-e9c11824a132.png,pop,[ 0.        0.        0.       ...  0.       17.408138  0.      ]
6300,albums\pop\3e0f88f7-1fcc-4d78-80de-574db0d94f5f.png,pop,[0.         0.45121956 0.         ... 0.         4.867396   0.        ]
6301,albums\pop\3e750700-6dbf-47bc-b912-e98aac22521c.png,pop,[ 0.        0.        0.       ...  0.        0.       12.937942]
6302,albums\pop\3ef4e697-b5e2-48f5-bbeb-215a3db2ab6c.png,pop,[0. 0. 0. ... 0. 0. 0.]
6303,albums\pop\3ef9a428-b8cf-4efe-96c7-c37082726f12.png,pop,[0. 0. 0. ... 0. 0. 0.]
6304,albums\pop\3f0dcafd-359f-46b9-b2bc-988a5eb8fe02.png,pop,[0. 0. 0. ... 0. 0. 0.]
6305,albums\pop\3f6fc299-a1b1-44d9-b703-fa7f5c422465.png,pop,[0.       0.       0.       ... 0.       2.471912 0.      ]
6306,albums\pop\3fd5ee87-694b-4ef8-832c-6247b0766ea4.png,pop,[0.       0.       0.       ... 0.       9.801607 0.      ]
6307,albums\pop\3fe5ed01-d41d-4421-8582-c6fdfaebbba6.png,pop,[0.       0.       0.       ... 0.       4.692604 0.      ]
6308,albums\pop\402e7158-57a2-48c1-9ecc-83a78f3f6c8e.png,pop,[0. 0. 0. ... 0. 0. 0.]
6309,albums\pop\403d82e4-354c-4ef5-bef9-6d3d306c4ba0.png,pop,[0. 0. 0. ... 0. 0. 0.]
6310,albums\pop\403efdca-d153-4928-adbc-a6e5912eb1b4.png,pop,[0.    0.    0.    ... 0.    8.591 0.   ]
6311,albums\pop\4057401b-9dae-40f5-8c9c-51b684480546.png,pop,[0. 0. 0. ... 0. 0. 0.]
6312,albums\pop\40a5790e-e44a-4caa-bad1-4a018aceb489.png,pop,[0. 0. 0. ... 0. 0. 0.]
6313,albums\pop\415d6115-1599-3903-9167-bf2317676f46.png,pop,[0. 0. 0. ... 0. 0. 0.]
6314,albums\pop\4171f403-9dd7-4340-a583-fbc92d4e06f6.png,pop,[0.        0.        0.        ... 1.2532072 0.        0.       ]
6315,albums\pop\419eff83-90ca-4b7f-a138-9d873b3c6469.png,pop,[ 0.        0.        0.       ... 26.961424  0.        0.      ]
6316,albums\pop\41ad7de3-cfc6-4ec6-9ec2-b316d6ac77cd.png,pop,[0.       0.       0.       ... 0.       8.985869 4.913669]
6317,albums\pop\42dfa0cf-97f9-4f41-be48-0f8b2b7903d0.png,pop,[ 0.        0.        0.       ... 10.226271 10.023676 10.840592]
6318,albums\pop\43a4e614-562d-4fd6-8693-df11aa8c06bc.png,pop,[ 0.        0.        0.       ... 19.097803  0.       26.387482]
6319,albums\pop\43eb393d-e7ea-462a-8c05-84418a877ced.png,pop,[0.      0.      0.      ... 0.      0.      5.83427]
6320,albums\pop\441e9f71-cb66-4363-ab73-fa453852f8ab.png,pop,[0. 0. 0. ... 0. 0. 0.]
6321,albums\pop\447c721b-1d74-481f-9780-eff365835bee.png,pop,[ 0.         0.         0.        ... 36.31536    3.0993729  0.       ]
6322,albums\pop\44c78940-04cd-3ac7-a074-8a8ae5113256.png,pop,[0. 0. 0. ... 0. 0. 0.]
6323,albums\pop\44ccac6d-0c2a-49b2-8b93-744912473601.png,pop,[0. 0. 0. ... 0. 0. 0.]
6324,albums\pop\44ef3ba5-0557-4424-84d1-bef68c06bef4.png,pop,[0. 0. 0. ... 0. 0. 0.]
6325,albums\pop\454c9367-79da-4a25-9405-f9364d79fcec.png,pop,[0. 0. 0. ... 0. 0. 0.]
6326,albums\pop\460b9336-f6d0-4ff9-8518-bf82f2bd9489.png,pop,[0. 0. 0. ... 0. 0. 0.]
6327,albums\pop\466e7da7-c5d6-4f11-9aa9-30676e5ea1ae.png,pop,[0.       0.       0.       ... 0.       4.784567 0.      ]
6328,albums\pop\468cea31-f6e7-4221-8e7b-7675c15e940d.png,pop,[ 0.       0.       0.      ...  0.      12.26014  0.     ]
6329,albums\pop\471fd713-9cdb-44ba-903a-ccab06071d24.png,pop,[0.        0.        0.        ... 0.        6.3402967 0.       ]
6330,albums\pop\473b31de-1831-3b31-98c0-744844738136.png,pop,[6.005252  0.        0.        ... 0.        8.5527525 0.       ]
6331,albums\pop\47753b00-371a-4d3e-9b5c-c8e459b95f7a.png,pop,[0.       0.       0.       ... 0.       2.945409 0.      ]
6332,albums\pop\47b5ed17-546d-4fab-9ec5-8a856cd25829.png,pop,[ 0.        0.        0.       ... 10.930068  0.        0.      ]
6333,albums\pop\47c63ee1-436c-3f78-8389-5d0643a83deb.png,pop,[0.        0.        0.        ... 0.        4.3101296 0.       ]
6334,albums\pop\48049b18-b950-4446-8fc8-76a8dba1a779.png,pop,[0. 0. 0. ... 0. 0. 0.]
6335,albums\pop\49af4773-e6e1-4fa0-a836-2563d329c2a2.png,pop,[0. 0. 0. ... 0. 0. 0.]
6336,albums\pop\49e22340-ff23-4ac9-a500-8eb6e7b4c3a8.png,pop,[0. 0. 0. ... 0. 0. 0.]
6337,albums\pop\49ff2370-e65a-488d-a6e6-5be1dac175dd.png,pop,[ 0.        0.        0.       ... 32.147755  7.676311  0.      ]
6338,albums\pop\4a99ef71-2bb6-417a-aaf7-906a0934b168.png,pop,[ 0.        0.        0.       ...  0.       18.823196  0.      ]
6339,albums\pop\4ae2f4b3-b35d-3210-b955-b3ebecd2829d.png,pop,[0. 0. 0. ... 0. 0. 0.]
6340,albums\pop\4af3d5df-674c-3d37-903c-b9ced24d5c3a.png,pop,[ 0.        0.        0.       ...  0.       12.301002  0.      ]
6341,albums\pop\4c2896bd-115f-4a49-8de7-3815d77a64eb.png,pop,[0. 0. 0. ... 0. 0. 0.]
6342,albums\pop\4c4dd9c4-a7a4-4740-ac27-7491d5d13d65.png,pop,[0. 0. 0. ... 0. 0. 0.]
6343,albums\pop\4ccc451d-72bf-411e-a6d8-d7aefa9b835b.png,pop,[ 0.        0.        0.       ...  0.       21.581629  0.      ]
6344,albums\pop\4db11d1d-ce53-44d6-b520-ffc28bec8913.png,pop,[0. 0. 0. ... 0. 0. 0.]
6345,albums\pop\4df3683b-25a0-4e58-a29c-4221d9209c68.png,pop,[ 0.         0.         0.6312408 ...  0.         0.        15.987456 ]
6346,albums\pop\4e160e5f-9756-4fd7-a733-10351f1fb444.png,pop,[0. 0. 0. ... 0. 0. 0.]
6347,albums\pop\4e5299fc-4285-4c4a-aa4c-f01d0832dd0a.png,pop,[0. 0. 0. ... 0. 0. 0.]
6348,albums\pop\4e63feb9-9c99-4478-8f1d-b6ce22b78a64.png,pop,[21.445227 25.99427   0.       ...  0.        0.        0.      ]
6349,albums\pop\4e66c8e0-614d-4fe0-8cc8-20c0d5814b58.png,pop,[0. 0. 0. ... 0. 0. 0.]
6350,albums\pop\4e6925a9-4264-4fb1-9e3d-55a7c5077ff6.png,pop,[0.        0.        0.        ... 0.        3.7738354 0.       ]
6351,albums\pop\4e84b6a3-9fe7-4c8a-abfa-fd343bc0bdf9.png,pop,[0. 0. 0. ... 0. 0. 0.]
6352,albums\pop\4f1ed3c4-b999-4d2e-a9e0-b38327a05650.png,pop,[0. 0. 0. ... 0. 0. 0.]
6353,albums\pop\4fbef89e-55fc-41ec-8eb2-71c27ee7d74a.png,pop,[0. 0. 0. ... 0. 0. 0.]
6354,albums\pop\4fd370a0-cfd9-4b9a-9ba3-8e6e7637ace1.png,pop,[0.        0.        0.        ... 0.        6.3086395 0.       ]
6355,albums\pop\4fef8987-d0e7-4622-b4c4-bc0ff93775c5.png,pop,[0. 0. 0. ... 0. 0. 0.]
6356,albums\pop\5005a84f-0107-42c5-850e-4df48a5504e9.png,pop,[0.        0.        0.        ... 0.        5.8105383 0.       ]
6357,albums\pop\500e139c-52f9-4cf1-942f-8b3aa23c78aa.png,pop,[5.3203583 0.        0.        ... 0.        0.        0.       ]
6358,albums\pop\5080bfb2-542a-406e-9903-33f9100eae57.png,pop,[0. 0. 0. ... 0. 0. 0.]
6359,albums\pop\508334c5-1653-467b-918a-7606feecafd9.png,pop,[0. 0. 0. ... 0. 0. 0.]
6360,albums\pop\50cdd47b-0991-4033-895a-ddf9b8f3cf56.png,pop,[ 0.         0.         0.        ...  0.         6.6030273 19.9213   ]
6361,albums\pop\5178d77a-1996-45db-b965-564252f71906.png,pop,[ 0.        23.029675   0.        ...  0.         2.8860092  0.       ]
6362,albums\pop\51a8e965-0de1-4df4-bc49-3d8c198ba87c.png,pop,[ 0.        0.        0.       ...  0.       23.501589  0.      ]
6363,albums\pop\51f33fb9-1569-49f7-9ca0-147fdc835ac5.png,pop,[0.       0.       0.       ... 0.       8.215579 0.      ]
6364,albums\pop\524f982f-8870-4893-b4bc-878ff99577c7.png,pop,[ 0.       0.       0.      ...  0.      16.02535  0.     ]
6365,albums\pop\52ad23dd-9d64-4a7b-9fe7-cf157f56d7a0.png,pop,"[ 0.          0.          0.         ...  0.31559095 34.038143
  0.        ]"
6366,albums\pop\53458ebe-4c09-4455-a6cb-01c745b5fb57.png,pop,[ 0.        0.        0.       ... 17.922155  0.        0.      ]
6367,albums\pop\53828f07-e2fd-4bf5-a07c-2e664f2919ad.png,pop,[0. 0. 0. ... 0. 0. 0.]
6368,albums\pop\53d3e206-7316-4401-bd64-4807ace6efd1.png,pop,[0. 0. 0. ... 0. 0. 0.]
6369,albums\pop\540437ad-25ae-4dec-838f-2c71daff7611.png,pop,[ 0.        0.        0.       ...  0.       13.823828  0.      ]
6370,albums\pop\542ce849-f395-465b-9125-7c11888c06b0.png,pop,[0. 0. 0. ... 0. 0. 0.]
6371,albums\pop\5457ba0c-28d9-46b0-b1c8-83328b4bdaba.png,pop,[ 0.       0.      81.32519 ...  0.       0.       0.     ]
6372,albums\pop\546c1db4-ac9f-4fdb-92da-decf4163ca50.png,pop,[0. 0. 0. ... 0. 0. 0.]
6373,albums\pop\5477f74a-974d-47ee-90d8-fdbe4eca47d7.png,pop,[ 0.         0.         0.        ...  0.         1.2238426 11.96651  ]
6374,albums\pop\54e591ae-180c-46c1-afc7-b21e72b5d44c.png,pop,[0. 0. 0. ... 0. 0. 0.]
6375,albums\pop\54f9ed1f-9375-454e-8bef-d52f27d75bbe.png,pop,[0. 0. 0. ... 0. 0. 0.]
6376,albums\pop\54feaf03-f1fe-485a-861b-e53fc1e92850.png,pop,[ 0.       0.       0.      ...  0.       0.      33.04973]
6377,albums\pop\553b3dcc-bfc7-4edc-9dd5-93c9a6c213a4.png,pop,[0. 0. 0. ... 0. 0. 0.]
6378,albums\pop\553bd253-201b-4d77-a1e1-f2f0c8f16355.png,pop,[0. 0. 0. ... 0. 0. 0.]
6379,albums\pop\55b3dcad-1c06-4fdc-a2bf-3dcb49ee7b93.png,pop,[0. 0. 0. ... 0. 0. 0.]
6380,albums\pop\55e5d39b-d610-4705-969f-b016b0b95048.png,pop,[ 0.        0.        0.       ... 34.906273  0.        0.      ]
6381,albums\pop\565e1cd9-7097-47ec-abca-c729ef16a0d5.png,pop,[0. 0. 0. ... 0. 0. 0.]
6382,albums\pop\5726a987-ccc8-47e6-a0e5-d26fb004c627.png,pop,[ 0.        0.        0.       ...  0.       22.548107  0.      ]
6383,albums\pop\57275bf3-998d-4c44-9cb4-5cd912f9f59f.png,pop,[0. 0. 0. ... 0. 0. 0.]
6384,albums\pop\57826b15-44d5-49c3-8c23-5db6bd9c9dfc.png,pop,[0. 0. 0. ... 0. 0. 0.]
6385,albums\pop\583e6342-084e-48ee-961f-6a162638e26d.png,pop,[0. 0. 0. ... 0. 0. 0.]
6386,albums\pop\583f44a4-ed8e-3b76-85e1-b79736702166.png,pop,[ 0.       0.       0.      ...  0.      24.02095  0.     ]
6387,albums\pop\5871e5e0-7a0e-4b2c-af31-5ba1fa35faf8.png,pop,[0. 0. 0. ... 0. 0. 0.]
6388,albums\pop\588f6c41-91cb-41b3-8e2c-2a9db57a33df.png,pop,[0. 0. 0. ... 0. 0. 0.]
6389,albums\pop\5913d1a6-22c6-454d-9428-7bc9a3643d6d.png,pop,[ 0.       0.       0.      ...  0.       0.      15.97316]
6390,albums\pop\592bfe65-05d9-4a54-b946-33f5b236af34.png,pop,[0.        0.        0.        ... 1.7084572 0.        0.       ]
6391,albums\pop\593dc46f-4cf0-4a98-b599-ad5ca3d91148.png,pop,[0. 0. 0. ... 0. 0. 0.]
6392,albums\pop\5954bf4a-e8b0-4627-8d87-3ebd9df8e2e0.png,pop,[0.       0.       0.       ... 0.       9.054926 0.      ]
6393,albums\pop\599e9c73-3bc0-4c64-bca5-ed28fb1c5fa0.png,pop,[0. 0. 0. ... 0. 0. 0.]
6394,albums\pop\59f5e457-cf30-412f-aa9d-81fc002c4d60.png,pop,[ 0.         0.        21.915289  ...  0.         0.6566224  0.       ]
6395,albums\pop\5a0d1060-1fb3-4041-8f9e-84dfccb69b51.png,pop,[0.         0.         0.         ... 0.         0.21596277 0.        ]
6396,albums\pop\5a1001eb-fceb-43f4-a734-3e46bf7b2bb5.png,pop,[0. 0. 0. ... 0. 0. 0.]
6397,albums\pop\5a934071-8c9b-4b97-944d-47ce2ed0ae76.png,pop,[0.        0.        0.        ... 0.        5.6323705 0.       ]
6398,albums\pop\5b559aa2-f6a6-4ead-91b1-c055a8f2f845.png,pop,[0. 0. 0. ... 0. 0. 0.]
6399,albums\pop\5bebb0e6-a329-4d70-aa1b-6d436ee33513.png,pop,[ 0.        0.       34.850853 ...  0.        0.        0.      ]
6400,albums\pop\5c144c82-d0f8-424d-8f04-e9e916599c0d.png,pop,[0. 0. 0. ... 0. 0. 0.]
6401,albums\pop\5c1e0f84-2633-4d26-a0f7-981e8f185bf7.png,pop,[0. 0. 0. ... 0. 0. 0.]
6402,albums\pop\5c29ab7b-83c0-4a7e-96c1-cdbb2e1c462f.png,pop,[0. 0. 0. ... 0. 0. 0.]
6403,albums\pop\5c5454ee-78cf-473d-91f7-bc99dd3e852e.png,pop,[0. 0. 0. ... 0. 0. 0.]
6404,albums\pop\5cfadd05-e496-4ae6-bb01-ba1183047426.png,pop,[0. 0. 0. ... 0. 0. 0.]
6405,albums\pop\5d46bf6b-d87c-425e-93e1-082b7fad2ca6.png,pop,[ 0.       35.243366  0.       ...  0.        0.       10.056539]
6406,albums\pop\5e38b2f7-9341-4134-a46d-a2b7b28d238f.png,pop,[ 0.         0.         0.        ...  3.2500703 55.0405     0.       ]
6407,albums\pop\5e4af7d9-56b5-4e04-b585-78a581e05576.png,pop,[ 0.       0.       0.      ...  0.      10.07068  0.     ]
6408,albums\pop\5e7208e9-ad40-4adf-b2d2-ce93151423d7.png,pop,[0. 0. 0. ... 0. 0. 0.]
6409,albums\pop\5f0b33d6-41ce-490c-821b-5d095a839c26.png,pop,[0. 0. 0. ... 0. 0. 0.]
6410,albums\pop\5f1ebb21-ca28-4b2a-84bf-dbf4f80c4803.png,pop,[0.        0.        0.        ... 0.        2.4226553 0.       ]
6411,albums\pop\5f9853de-6a3c-4679-87d2-b29ada10ca12.png,pop,[0. 0. 0. ... 0. 0. 0.]
6412,albums\pop\5fbf2852-d623-471d-8180-69fc48b2a1e4.png,pop,[0. 0. 0. ... 0. 0. 0.]
6413,albums\pop\609f8b8c-db97-4f59-9c46-9f271329b607.png,pop,[ 0.        0.        0.       ... 20.583904  0.        0.      ]
6414,albums\pop\60a9a4de-0d37-4b3f-9438-f66b77e9848c.png,pop,[0. 0. 0. ... 0. 0. 0.]
6415,albums\pop\611f590b-879f-42d2-8996-06cbc21fb831.png,pop,[0. 0. 0. ... 0. 0. 0.]
6416,albums\pop\614ada5c-1da4-43e7-9e69-32611646b7f0.png,pop,[0. 0. 0. ... 0. 0. 0.]
6417,albums\pop\614c4513-4ac2-4bff-be50-1a35b57ac4c6.png,pop,[0. 0. 0. ... 0. 0. 0.]
6418,albums\pop\61c71f7b-cf57-4997-b8e4-8fc3694c7f61.png,pop,[0. 0. 0. ... 0. 0. 0.]
6419,albums\pop\6254c395-d0fe-4529-8a96-ccd584bb46f6.png,pop,[ 0.        0.        0.       ...  0.       13.676428  0.      ]
6420,albums\pop\6258e39d-bef4-4d5a-a654-440cf4c4c29a.png,pop,[0. 0. 0. ... 0. 0. 0.]
6421,albums\pop\628e4bcd-641c-4f59-a374-f6978829d9e9.png,pop,[0.        0.        7.2926664 ... 0.        8.657168  0.       ]
6422,albums\pop\62cab7d2-7b72-4c46-957e-5b4499a6ca36.png,pop,[0.        0.        6.5969977 ... 0.        0.        0.       ]
6423,albums\pop\6335aef5-a4e0-4f63-9996-455d27b395a2.png,pop,[0.       0.       0.       ... 0.       9.620729 0.      ]
6424,albums\pop\6377062c-5fb0-4c8a-b7c6-e4ad84019f96.png,pop,[ 0.        0.        0.       ...  0.       13.682717  0.      ]
6425,albums\pop\6389a865-b999-41d8-bfb3-8277412847e8.png,pop,[ 0.        0.        0.       ...  0.       13.693026  0.      ]
6426,albums\pop\63b3a8ca-26f2-4e2b-b867-647a6ec2bebd.png,pop,[ 0.        0.        0.       ... 11.720489  0.        0.      ]
6427,albums\pop\6522a66c-1121-4321-86d5-d89cb8ab6c68.png,pop,[0. 0. 0. ... 0. 0. 0.]
6428,albums\pop\655d0bb8-191d-4c2d-956b-eb7bbc061662.png,pop,[0. 0. 0. ... 0. 0. 0.]
6429,albums\pop\65af4615-dad5-45eb-b62d-ec4a458d4659.png,pop,[ 0.         0.         0.        ...  0.         0.        14.9845915]
6430,albums\pop\661a2c87-7f19-472a-a742-778bea77ebfc.png,pop,[ 0.        0.        0.       ...  0.       36.018276  0.      ]
6431,albums\pop\664253e7-108c-402d-8f12-8b2a1a5d7022.png,pop,[29.012611  0.        0.       ...  0.        0.       52.66967 ]
6432,albums\pop\6717a389-ca00-4e42-89cb-8899c3febb1e.png,pop,[ 0.         0.         0.        ...  0.        28.133215   6.2380075]
6433,albums\pop\674770c9-a97c-4f93-a36d-0014ef86f20f.png,pop,[0.       0.       0.       ... 0.       6.513029 0.      ]
6434,albums\pop\67a8e1c6-1bc3-4b52-bfa7-46254f46e0c7.png,pop,[0. 0. 0. ... 0. 0. 0.]
6435,albums\pop\68ae8dc6-8ce5-4162-a139-e893541ac9a6.png,pop,[0.        0.        0.        ... 0.        3.9357147 0.       ]
6436,albums\pop\68d723f5-c91f-49f1-a960-7c88caec5f02.png,pop,[0. 0. 0. ... 0. 0. 0.]
6437,albums\pop\68f1a0cb-3280-4c7c-94cb-2cb454751fcf.png,pop,[0. 0. 0. ... 0. 0. 0.]
6438,albums\pop\68fc3acf-ac4a-4f8a-9e18-3dbeaf5b1e64.png,pop,[ 0.        0.        0.       ...  0.       12.737468  0.      ]
6439,albums\pop\68fcbb70-e85f-4783-932b-a9281174d2a3.png,pop,[ 0.        0.        0.       ...  0.       11.829918  0.      ]
6440,albums\pop\690046d5-9025-46bc-943a-b881e2e7b79c.png,pop,[0. 0. 0. ... 0. 0. 0.]
6441,albums\pop\695b4a0e-985d-49a8-a315-7c7831a60ff2.png,pop,[0. 0. 0. ... 0. 0. 0.]
6442,albums\pop\697f6da9-8728-40ba-9169-c627d3d36ed9.png,pop,[ 0.        0.        0.       ...  0.        0.       11.098643]
6443,albums\pop\6995e0d7-1410-4ab8-a410-063b29502c94.png,pop,[0. 0. 0. ... 0. 0. 0.]
6444,albums\pop\69e753b7-527a-4e9e-9794-ae269ac03fb1.png,pop,[0. 0. 0. ... 0. 0. 0.]
6445,albums\pop\6a0b6167-aeed-4bd3-a9f5-0d134bd48dda.png,pop,[ 0.        0.        0.       ...  0.       20.009964  0.      ]
6446,albums\pop\6a1943b1-4eb5-4011-939f-176e8a65da41.png,pop,[0. 0. 0. ... 0. 0. 0.]
6447,albums\pop\6a4220bf-c291-494b-baff-3c3ad9951574.png,pop,[0. 0. 0. ... 0. 0. 0.]
6448,albums\pop\6aa988bd-eeb8-4fea-ad65-041762f1521a.png,pop,[0. 0. 0. ... 0. 0. 0.]
6449,albums\pop\6afc683d-a73e-49ba-a0e8-4b9fbfbed7a1.png,pop,[0.       0.       0.       ... 0.       3.867962 0.      ]
6450,albums\pop\6b0ac2db-14d4-4d53-9ef7-8b3975c0f1b3.png,pop,[0.       0.       0.       ... 0.       8.460633 0.      ]
6451,albums\pop\6b557acb-4490-49a9-9f92-9d6ba6502ccd.png,pop,[0. 0. 0. ... 0. 0. 0.]
6452,albums\pop\6b5fb36d-1d0f-4b00-a0eb-6d61678df5d9.png,pop,[0. 0. 0. ... 0. 0. 0.]
6453,albums\pop\6b7d4928-76e0-44ae-a9fc-42147b757c3c.png,pop,[0. 0. 0. ... 0. 0. 0.]
6454,albums\pop\6c191971-961e-465e-985f-02a3dc24bde0.png,pop,[ 0.         0.         0.        ... 15.231368   0.         7.5262866]
6455,albums\pop\6c293557-1a20-4cf6-80e8-5bb7d7ab4e55.png,pop,[0.        0.        0.        ... 0.        0.        1.0583398]
6456,albums\pop\6ca612bc-ed25-42e2-819c-341bb37ec1f1.png,pop,[0. 0. 0. ... 0. 0. 0.]
6457,albums\pop\6ce79c56-31e0-4ac7-b94e-e758af062084.png,pop,[0.        0.        0.        ... 6.1223726 0.        0.       ]
6458,albums\pop\6d083450-77b3-4bb9-92b8-98fc4e8cef52.png,pop,[0. 0. 0. ... 0. 0. 0.]
6459,albums\pop\6e399bfd-27cf-47dd-9f74-1eaf0c4dce47.png,pop,[0. 0. 0. ... 0. 0. 0.]
6460,albums\pop\6e4607da-340d-4b70-8232-9a8f90ff72ce.png,pop,[ 0.        0.        0.       ...  0.       21.751621  0.      ]
6461,albums\pop\6e80e03e-1277-4c9a-a03e-2d6f306098e6.png,pop,[0.         0.         0.         ... 0.75397485 0.         5.78048   ]
6462,albums\pop\6ea3d2de-f234-4bdd-8ba8-4e9523f5ae1a.png,pop,[0. 0. 0. ... 0. 0. 0.]
6463,albums\pop\6eac55e2-791a-4c26-9753-7f44b2cfbeeb.png,pop,[0. 0. 0. ... 0. 0. 0.]
6464,albums\pop\6ef93fc8-79d2-411e-a999-a2bc1a310f5b.png,pop,"[ 0.         46.094208    0.         ...  0.          0.37761626
  0.        ]"
6465,albums\pop\6feba009-221b-47e9-892a-588dc5ba2bd5.png,pop,[0.        0.        0.        ... 0.        8.545018  4.6459036]
6466,albums\pop\7079caa9-be71-4bab-b1ee-759a9b60e5d4.png,pop,[0. 0. 0. ... 0. 0. 0.]
6467,albums\pop\708428cb-7caf-40c1-9001-9ecc9f48ae91.png,pop,[0. 0. 0. ... 0. 0. 0.]
6468,albums\pop\70871304-126b-4d9f-bca9-b53df88cddd0.png,pop,[0. 0. 0. ... 0. 0. 0.]
6469,albums\pop\70c6f095-488d-44df-86d3-390c70bda554.png,pop,[ 0.        0.        0.       ... 17.458483  0.        5.879491]
6470,albums\pop\70e034ff-d73a-4c33-9c9d-73154c10827d.png,pop,[0. 0. 0. ... 0. 0. 0.]
6471,albums\pop\711633d2-5ccc-44e1-9d32-4b401bca2716.png,pop,[0.       0.       0.       ... 9.484741 0.       0.      ]
6472,albums\pop\712926cc-f0dd-4a5f-b357-e5343c193576.png,pop,[0. 0. 0. ... 0. 0. 0.]
6473,albums\pop\714b39f8-bcce-417e-ad98-08f32dd125b3.png,pop,[0. 0. 0. ... 0. 0. 0.]
6474,albums\pop\71a7e44e-aef0-4e91-95b9-4cd3bd8b5a6e.png,pop,[ 0.        0.        0.       ...  0.       10.666701  0.      ]
6475,albums\pop\71e4f48f-146f-406b-a45f-f6eca8dd1cb7.png,pop,[0.       0.       0.       ... 5.390653 0.       0.      ]
6476,albums\pop\727148f9-8ebc-4fb9-8c1d-48249b69dd3a.png,pop,[ 0.       11.957864  0.       ...  0.        8.169754  0.      ]
6477,albums\pop\727d3201-e779-490e-9e25-d28904a418ee.png,pop,[ 0.        0.        0.       ... 16.49792  45.991447  0.      ]
6478,albums\pop\72c54f72-f4e9-4367-b0f2-3e8d67951cb0.png,pop,[0. 0. 0. ... 0. 0. 0.]
6479,albums\pop\73289754-9690-49d6-8b46-a4d588e9603e.png,pop,[0. 0. 0. ... 0. 0. 0.]
6480,albums\pop\734464fd-83b0-4c9a-8a49-c3ed5835995b.png,pop,[35.654358  0.        0.       ... 41.074223  0.        0.      ]
6481,albums\pop\73c43b3a-c8aa-472e-a1ad-576794fc1221.png,pop,[0. 0. 0. ... 0. 0. 0.]
6482,albums\pop\73c9116a-1223-3fd8-a23e-12d835011e8f.png,pop,[0. 0. 0. ... 0. 0. 0.]
6483,albums\pop\73ccf2df-b0d2-44cf-b88f-44314620203b.png,pop,[0. 0. 0. ... 0. 0. 0.]
6484,albums\pop\73e5118e-7ba4-36f8-9e99-54f0cc405c82.png,pop,[0.        0.        0.        ... 0.        1.9072933 0.       ]
6485,albums\pop\73e602c6-e026-41cd-9f0e-f5d31cf144c8.png,pop,[0.       0.       0.       ... 0.       1.755357 0.      ]
6486,albums\pop\73f3ccb8-3aea-4412-906b-b58872a86cb3.png,pop,[ 0.         0.         0.        ...  6.1104536 11.3544235  0.       ]
6487,albums\pop\747fd71d-d575-4334-b518-0ffdefe2d484.png,pop,[0.        0.        0.        ... 0.        3.3628166 0.       ]
6488,albums\pop\74832c40-66da-4efa-acec-871e0a72aae2.png,pop,[0. 0. 0. ... 0. 0. 0.]
6489,albums\pop\74b00c68-cac8-494f-af6c-c6df67449e58.png,pop,[0. 0. 0. ... 0. 0. 0.]
6490,albums\pop\756af923-bef9-4ca6-9f09-d121108349d4.png,pop,[0. 0. 0. ... 0. 0. 0.]
6491,albums\pop\75844a1c-9bbc-4781-8186-c4756f09c7ae.png,pop,[0.       0.       0.       ... 0.       9.198775 0.      ]
6492,albums\pop\75b1729d-58ab-437c-86bd-dc0db95d2730.png,pop,[ 0.        0.        0.       ...  0.       20.659767  0.      ]
6493,albums\pop\76e0b96e-30f4-409e-982f-532abcf8f4fa.png,pop,[0.         0.         0.         ... 0.         0.03932387 0.4629693 ]
